date,Depth,Variables,Values
2021-01-15T10:20:50Z,0.285,Temperature,28.84
2021-01-15T10:20:50Z,0.285,Salinity,33.85900308
2021-01-15T10:20:50Z,0.285,AbsPressure,104.64
2021-01-15T10:21:00Z,0.287,Temperature,28.83
2021-01-15T10:21:00Z,0.287,Salinity,33.81364476
2021-01-15T10:21:00Z,0.287,AbsPressure,104.657
2021-01-15T10:21:10Z,0.239,Temperature,28.81
2021-01-15T10:21:10Z,0.239,Salinity,33.68763903
2021-01-15T10:21:10Z,0.239,AbsPressure,104.175
2021-01-15T10:21:20Z,0.253,Temperature,28.84
2021-01-15T10:21:20Z,0.253,Salinity,33.91483109
2021-01-15T10:21:20Z,0.253,AbsPressure,104.313
2021-01-15T10:21:30Z,0.249,Temperature,28.82
2021-01-15T10:21:30Z,0.249,Salinity,33.97510025
2021-01-15T10:21:30Z,0.249,AbsPressure,104.278
2021-01-15T10:21:40Z,0.299,Temperature,28.81
2021-01-15T10:21:40Z,0.299,Salinity,33.89669378
2021-01-15T10:21:40Z,0.299,AbsPressure,104.778
2021-01-15T10:21:50Z,0.236,Temperature,28.79
2021-01-15T10:21:50Z,0.236,Salinity,33.88798794
2021-01-15T10:21:50Z,0.236,AbsPressure,104.141
2021-01-15T10:22:00Z,0.251,Temperature,28.81
2021-01-15T10:22:00Z,0.251,Salinity,33.8770443
2021-01-15T10:22:00Z,0.251,AbsPressure,104.296
2021-01-15T10:22:10Z,0.248,Temperature,28.78
2021-01-15T10:22:10Z,0.248,Salinity,33.74459766
2021-01-15T10:22:10Z,0.248,AbsPressure,104.261
2021-01-15T10:22:20Z,0.253,Temperature,28.81
2021-01-15T10:22:20Z,0.253,Salinity,33.76572833
2021-01-15T10:22:20Z,0.253,AbsPressure,104.313
2021-01-15T10:22:30Z,0.256,Temperature,28.79
2021-01-15T10:22:30Z,0.256,Salinity,33.76689398
2021-01-15T10:22:30Z,0.256,AbsPressure,104.347
2021-01-15T10:22:40Z,0.272,Temperature,28.78
2021-01-15T10:22:40Z,0.272,Salinity,33.71858524
2021-01-15T10:22:40Z,0.272,AbsPressure,104.502
2021-01-15T10:22:50Z,0.244,Temperature,28.83
2021-01-15T10:22:50Z,0.244,Salinity,33.73857144
2021-01-15T10:22:50Z,0.244,AbsPressure,104.227
2021-01-15T10:23:00Z,0.268,Temperature,28.84
2021-01-15T10:23:00Z,0.268,Salinity,33.72495564
2021-01-15T10:23:00Z,0.268,AbsPressure,104.468
2021-01-15T10:23:10Z,0.282,Temperature,28.84
2021-01-15T10:23:10Z,0.282,Salinity,33.84264455
2021-01-15T10:23:10Z,0.282,AbsPressure,104.606
2021-01-15T10:23:20Z,0.275,Temperature,28.87
2021-01-15T10:23:20Z,0.275,Salinity,33.79511159
2021-01-15T10:23:20Z,0.275,AbsPressure,104.537
2021-01-15T10:23:30Z,0.234,Temperature,28.97
2021-01-15T10:23:30Z,0.234,Salinity,33.78322872
2021-01-15T10:23:30Z,0.234,AbsPressure,104.123
2021-01-15T10:23:40Z,0.272,Temperature,28.89
2021-01-15T10:23:40Z,0.272,Salinity,33.66040725
2021-01-15T10:23:40Z,0.272,AbsPressure,104.502
2021-01-15T10:23:50Z,0.268,Temperature,28.9
2021-01-15T10:23:50Z,0.268,Salinity,33.70534699
2021-01-15T10:23:50Z,0.268,AbsPressure,104.468
2021-01-15T10:24:00Z,0.256,Temperature,29.06
2021-01-15T10:24:00Z,0.256,Salinity,33.87710315
2021-01-15T10:24:00Z,0.256,AbsPressure,104.347
2021-01-15T10:24:10Z,0.253,Temperature,28.95
2021-01-15T10:24:10Z,0.253,Salinity,33.69291431
2021-01-15T10:24:10Z,0.253,AbsPressure,104.313
2021-01-15T10:24:20Z,0.265,Temperature,28.99
2021-01-15T10:24:20Z,0.265,Salinity,33.72006925
2021-01-15T10:24:20Z,0.265,AbsPressure,104.433
2021-01-15T10:24:30Z,0.213,Temperature,29.06
2021-01-15T10:24:30Z,0.213,Salinity,33.69036901
2021-01-15T10:24:30Z,0.213,AbsPressure,103.917
2021-01-15T10:24:40Z,0.258,Temperature,29.09
2021-01-15T10:24:40Z,0.258,Salinity,33.83288083
2021-01-15T10:24:40Z,0.258,AbsPressure,104.364
2021-01-15T10:24:50Z,0.241,Temperature,29.05
2021-01-15T10:24:50Z,0.241,Salinity,33.69080796
2021-01-15T10:24:50Z,0.241,AbsPressure,104.192
2021-01-15T10:25:00Z,0.261,Temperature,29.05
2021-01-15T10:25:00Z,0.261,Salinity,33.73660274
2021-01-15T10:25:00Z,0.261,AbsPressure,104.399
2021-01-15T10:25:10Z,0.243,Temperature,29.1
2021-01-15T10:25:10Z,0.243,Salinity,33.77651264
2021-01-15T10:25:10Z,0.243,AbsPressure,104.212
2021-01-15T10:25:20Z,0.273,Temperature,29.06
2021-01-15T10:25:20Z,0.273,Salinity,33.76547951
2021-01-15T10:25:20Z,0.273,AbsPressure,104.52
2021-01-15T10:25:30Z,0.292,Temperature,29.06
2021-01-15T10:25:30Z,0.292,Salinity,33.72294512
2021-01-15T10:25:30Z,0.292,AbsPressure,104.712
2021-01-15T10:25:40Z,0.279,Temperature,29.06
2021-01-15T10:25:40Z,0.279,Salinity,33.73280914
2021-01-15T10:25:40Z,0.279,AbsPressure,104.574
2021-01-15T10:25:50Z,0.269,Temperature,29.04
2021-01-15T10:25:50Z,0.269,Salinity,33.730533
2021-01-15T10:25:50Z,0.269,AbsPressure,104.471
2021-01-15T10:26:00Z,0.289,Temperature,29.04
2021-01-15T10:26:00Z,0.289,Salinity,33.71749793
2021-01-15T10:26:00Z,0.289,AbsPressure,104.677
2021-01-15T10:26:10Z,0.258,Temperature,29.05
2021-01-15T10:26:10Z,0.258,Salinity,33.81183453
2021-01-15T10:26:10Z,0.258,AbsPressure,104.367
2021-01-15T10:26:20Z,0.272,Temperature,29.05
2021-01-15T10:26:20Z,0.272,Salinity,33.82831467
2021-01-15T10:26:20Z,0.272,AbsPressure,104.505
2021-01-15T10:26:30Z,0.27,Temperature,29.09
2021-01-15T10:26:30Z,0.27,Salinity,33.87559931
2021-01-15T10:26:30Z,0.27,AbsPressure,104.488
2021-01-15T10:26:40Z,0.284,Temperature,29.24
2021-01-15T10:26:40Z,0.284,Salinity,33.98739086
2021-01-15T10:26:40Z,0.284,AbsPressure,104.626
2021-01-15T10:26:50Z,0.292,Temperature,29.19
2021-01-15T10:26:50Z,0.292,Salinity,33.84439459
2021-01-15T10:26:50Z,0.292,AbsPressure,104.712
2021-01-15T10:27:00Z,0.277,Temperature,29.22
2021-01-15T10:27:00Z,0.277,Salinity,33.95189041
2021-01-15T10:27:00Z,0.277,AbsPressure,104.557
2021-01-15T10:27:10Z,0.253,Temperature,29.26
2021-01-15T10:27:10Z,0.253,Salinity,33.94009179
2021-01-15T10:27:10Z,0.253,AbsPressure,104.316
2021-01-15T10:27:20Z,0.236,Temperature,29.25
2021-01-15T10:27:20Z,0.236,Salinity,33.96378189
2021-01-15T10:27:20Z,0.236,AbsPressure,104.143
2021-01-15T10:27:30Z,0.255,Temperature,29.22
2021-01-15T10:27:30Z,0.255,Salinity,33.92876933
2021-01-15T10:27:30Z,0.255,AbsPressure,104.333
2021-01-15T10:27:40Z,0.256,Temperature,29.24
2021-01-15T10:27:40Z,0.256,Salinity,33.88816755
2021-01-15T10:27:40Z,0.256,AbsPressure,104.35
2021-01-15T10:27:50Z,0.241,Temperature,29.17
2021-01-15T10:27:50Z,0.241,Salinity,33.87172293
2021-01-15T10:27:50Z,0.241,AbsPressure,104.195
2021-01-15T10:28:00Z,0.286,Temperature,29.15
2021-01-15T10:28:00Z,0.286,Salinity,33.84636459
2021-01-15T10:28:00Z,0.286,AbsPressure,104.643
2021-01-15T10:28:10Z,0.229,Temperature,29.14
2021-01-15T10:28:10Z,0.229,Salinity,33.82712501
2021-01-15T10:28:10Z,0.229,AbsPressure,104.074
2021-01-15T10:28:20Z,0.263,Temperature,29.24
2021-01-15T10:28:20Z,0.263,Salinity,33.99732846
2021-01-15T10:28:20Z,0.263,AbsPressure,104.419
2021-01-15T10:28:30Z,0.25,Temperature,29.21
2021-01-15T10:28:30Z,0.25,Salinity,33.95563578
2021-01-15T10:28:30Z,0.25,AbsPressure,104.281
2021-01-15T10:28:40Z,0.256,Temperature,29.17
2021-01-15T10:28:40Z,0.256,Salinity,33.93110831
2021-01-15T10:28:40Z,0.256,AbsPressure,104.35
2021-01-15T10:28:50Z,0.274,Temperature,29.19
2021-01-15T10:28:50Z,0.274,Salinity,34.04285408
2021-01-15T10:28:50Z,0.274,AbsPressure,104.522
2021-01-15T10:29:00Z,0.28,Temperature,29.16
2021-01-15T10:29:00Z,0.28,Salinity,33.98783975
2021-01-15T10:29:00Z,0.28,AbsPressure,104.591
2021-01-15T10:29:10Z,0.272,Temperature,29.16
2021-01-15T10:29:10Z,0.272,Salinity,33.85900325
2021-01-15T10:29:10Z,0.272,AbsPressure,104.505
2021-01-15T10:29:20Z,0.256,Temperature,29.15
2021-01-15T10:29:20Z,0.256,Salinity,33.91227583
2021-01-15T10:29:20Z,0.256,AbsPressure,104.35
2021-01-15T10:29:30Z,0.337,Temperature,29.17
2021-01-15T10:29:30Z,0.337,Salinity,33.91791224
2021-01-15T10:29:30Z,0.337,AbsPressure,105.16
2021-01-15T10:29:40Z,0.323,Temperature,29.17
2021-01-15T10:29:40Z,0.323,Salinity,33.88492168
2021-01-15T10:29:40Z,0.323,AbsPressure,105.022
2021-01-15T10:29:50Z,0.287,Temperature,29.19
2021-01-15T10:29:50Z,0.287,Salinity,33.88062586
2021-01-15T10:29:50Z,0.287,AbsPressure,104.66
2021-01-15T10:30:00Z,0.308,Temperature,29.15
2021-01-15T10:30:00Z,0.308,Salinity,33.85947649
2021-01-15T10:30:00Z,0.308,AbsPressure,104.867
2021-01-15T10:30:10Z,0.269,Temperature,29.15
2021-01-15T10:30:10Z,0.269,Salinity,33.82657345
2021-01-15T10:30:10Z,0.269,AbsPressure,104.471
2021-01-15T10:30:20Z,0.286,Temperature,29.19
2021-01-15T10:30:20Z,0.286,Salinity,33.84765374
2021-01-15T10:30:20Z,0.286,AbsPressure,104.643
2021-01-15T10:30:30Z,0.274,Temperature,29.2
2021-01-15T10:30:30Z,0.274,Salinity,33.79462773
2021-01-15T10:30:30Z,0.274,AbsPressure,104.522
2021-01-15T10:30:40Z,0.299,Temperature,29.21
2021-01-15T10:30:40Z,0.299,Salinity,33.8764237
2021-01-15T10:30:40Z,0.299,AbsPressure,104.781
2021-01-15T10:30:50Z,0.238,Temperature,29.24
2021-01-15T10:30:50Z,0.238,Salinity,33.87165613
2021-01-15T10:30:50Z,0.238,AbsPressure,104.16
2021-01-15T10:31:00Z,0.236,Temperature,29.25
2021-01-15T10:31:00Z,0.236,Salinity,33.86459313
2021-01-15T10:31:00Z,0.236,AbsPressure,104.143
2021-01-15T10:31:10Z,0.265,Temperature,29.26
2021-01-15T10:31:10Z,0.265,Salinity,33.85753261
2021-01-15T10:31:10Z,0.265,AbsPressure,104.436
2021-01-15T10:31:20Z,0.243,Temperature,29.33
2021-01-15T10:31:20Z,0.243,Salinity,33.7293667
2021-01-15T10:31:20Z,0.243,AbsPressure,104.212
2021-01-15T10:31:30Z,0.248,Temperature,29.38
2021-01-15T10:31:30Z,0.248,Salinity,33.68770423
2021-01-15T10:31:30Z,0.248,AbsPressure,104.264
2021-01-15T10:31:40Z,0.262,Temperature,29.44
2021-01-15T10:31:40Z,0.262,Salinity,33.56079998
2021-01-15T10:31:40Z,0.262,AbsPressure,104.402
2021-01-15T10:31:50Z,0.253,Temperature,29.43
2021-01-15T10:31:50Z,0.253,Salinity,33.62329638
2021-01-15T10:31:50Z,0.253,AbsPressure,104.316
2021-01-15T10:32:00Z,0.241,Temperature,29.41
2021-01-15T10:32:00Z,0.241,Salinity,33.62740104
2021-01-15T10:32:00Z,0.241,AbsPressure,104.195
2021-01-15T10:32:10Z,0.232,Temperature,29.37
2021-01-15T10:32:10Z,0.232,Salinity,33.21239321
2021-01-15T10:32:10Z,0.232,AbsPressure,104.109
2021-01-15T10:32:20Z,0.265,Temperature,29.24
2021-01-15T10:32:20Z,0.265,Salinity,33.03796135
2021-01-15T10:32:20Z,0.265,AbsPressure,104.436
2021-01-15T10:32:30Z,0.265,Temperature,29.24
2021-01-15T10:32:30Z,0.265,Salinity,33.818955
2021-01-15T10:32:30Z,0.265,AbsPressure,104.436
2021-01-15T10:32:40Z,0.275,Temperature,29.26
2021-01-15T10:32:40Z,0.275,Salinity,33.765441
2021-01-15T10:32:40Z,0.275,AbsPressure,104.539
2021-01-15T10:32:50Z,0.298,Temperature,29.25
2021-01-15T10:32:50Z,0.298,Salinity,33.788899549999996
2021-01-15T10:32:50Z,0.298,AbsPressure,104.763
2021-01-15T10:33:00Z,0.272,Temperature,29.21
2021-01-15T10:33:00Z,0.272,Salinity,33.29761239
2021-01-15T10:33:00Z,0.272,AbsPressure,104.505
2021-01-15T10:33:10Z,0.274,Temperature,29.22
2021-01-15T10:33:10Z,0.274,Salinity,33.10886029
2021-01-15T10:33:10Z,0.274,AbsPressure,104.522
2021-01-15T10:33:20Z,0.284,Temperature,29.19
2021-01-15T10:33:20Z,0.284,Salinity,33.41767301
2021-01-15T10:33:20Z,0.284,AbsPressure,104.626
2021-01-15T10:33:30Z,0.263,Temperature,29.16
2021-01-15T10:33:30Z,0.263,Salinity,33.08043148
2021-01-15T10:33:30Z,0.263,AbsPressure,104.419
2021-01-15T10:33:40Z,0.287,Temperature,29.19
2021-01-15T10:33:40Z,0.287,Salinity,32.98703261
2021-01-15T10:33:40Z,0.287,AbsPressure,104.66
2021-01-15T10:33:50Z,0.256,Temperature,29.16
2021-01-15T10:33:50Z,0.256,Salinity,32.7441798
2021-01-15T10:33:50Z,0.256,AbsPressure,104.35
2021-01-15T10:34:00Z,0.301,Temperature,29.16
2021-01-15T10:34:00Z,0.301,Salinity,32.54566985
2021-01-15T10:34:00Z,0.301,AbsPressure,104.798
2021-01-15T10:34:10Z,0.246,Temperature,29.15
2021-01-15T10:34:10Z,0.246,Salinity,32.5679127
2021-01-15T10:34:10Z,0.246,AbsPressure,104.247
2021-01-15T10:34:20Z,0.279,Temperature,29.21
2021-01-15T10:34:20Z,0.279,Salinity,32.73808061
2021-01-15T10:34:20Z,0.279,AbsPressure,104.574
2021-01-15T10:34:30Z,0.224,Temperature,29.24
2021-01-15T10:34:30Z,0.224,Salinity,32.79878143
2021-01-15T10:34:30Z,0.224,AbsPressure,104.023
2021-01-15T10:34:40Z,0.263,Temperature,29.25
2021-01-15T10:34:40Z,0.263,Salinity,32.84833818
2021-01-15T10:34:40Z,0.263,AbsPressure,104.419
2021-01-15T10:34:50Z,0.246,Temperature,29.22
2021-01-15T10:34:50Z,0.246,Salinity,32.84066771
2021-01-15T10:34:50Z,0.246,AbsPressure,104.247
2021-01-15T10:35:00Z,0.263,Temperature,29.28
2021-01-15T10:35:00Z,0.263,Salinity,33.02625224
2021-01-15T10:35:00Z,0.263,AbsPressure,104.419
2021-01-15T10:35:10Z,0.25,Temperature,29.3
2021-01-15T10:35:10Z,0.25,Salinity,33.06952504
2021-01-15T10:35:10Z,0.25,AbsPressure,104.281
2021-01-15T10:35:20Z,0.269,Temperature,29.27
2021-01-15T10:35:20Z,0.269,Salinity,33.13154456
2021-01-15T10:35:20Z,0.269,AbsPressure,104.471
2021-01-15T10:35:30Z,0.234,Temperature,29.31
2021-01-15T10:35:30Z,0.234,Salinity,33.39210233
2021-01-15T10:35:30Z,0.234,AbsPressure,104.126
2021-01-15T10:35:40Z,0.251,Temperature,29.3
2021-01-15T10:35:40Z,0.251,Salinity,33.37333221
2021-01-15T10:35:40Z,0.251,AbsPressure,104.298
2021-01-15T10:35:50Z,0.267,Temperature,29.3
2021-01-15T10:35:50Z,0.267,Salinity,33.59679284
2021-01-15T10:35:50Z,0.267,AbsPressure,104.456
2021-01-15T10:36:00Z,0.258,Temperature,29.3
2021-01-15T10:36:00Z,0.258,Salinity,33.56428989
2021-01-15T10:36:00Z,0.258,AbsPressure,104.37
2021-01-15T10:36:10Z,0.276,Temperature,29.28
2021-01-15T10:36:10Z,0.276,Salinity,33.63359032
2021-01-15T10:36:10Z,0.276,AbsPressure,104.542
2021-01-15T10:36:20Z,0.303,Temperature,29.27
2021-01-15T10:36:20Z,0.303,Salinity,33.68962787
2021-01-15T10:36:20Z,0.303,AbsPressure,104.818
2021-01-15T10:36:30Z,0.289,Temperature,29.27
2021-01-15T10:36:30Z,0.289,Salinity,33.56248984
2021-01-15T10:36:30Z,0.289,AbsPressure,104.68
2021-01-15T10:36:40Z,0.26,Temperature,29.28
2021-01-15T10:36:40Z,0.26,Salinity,32.89379456
2021-01-15T10:36:40Z,0.26,AbsPressure,104.387
2021-01-15T10:36:50Z,0.264,Temperature,29.3
2021-01-15T10:36:50Z,0.264,Salinity,32.97461179
2021-01-15T10:36:50Z,0.264,AbsPressure,104.422
2021-01-15T10:37:00Z,0.281,Temperature,29.36
2021-01-15T10:37:00Z,0.281,Salinity,33.08225836
2021-01-15T10:37:00Z,0.281,AbsPressure,104.594
2021-01-15T10:37:10Z,0.269,Temperature,29.27
2021-01-15T10:37:10Z,0.269,Salinity,32.79705039
2021-01-15T10:37:10Z,0.269,AbsPressure,104.473
2021-01-15T10:37:20Z,0.26,Temperature,29.3
2021-01-15T10:37:20Z,0.26,Salinity,32.88323886
2021-01-15T10:37:20Z,0.26,AbsPressure,104.387
2021-01-15T10:37:30Z,0.233,Temperature,29.26
2021-01-15T10:37:30Z,0.233,Salinity,32.68219153
2021-01-15T10:37:30Z,0.233,AbsPressure,104.111
2021-01-15T10:37:40Z,0.282,Temperature,29.3
2021-01-15T10:37:40Z,0.282,Salinity,33.00936043
2021-01-15T10:37:40Z,0.282,AbsPressure,104.611
2021-01-15T10:37:50Z,0.236,Temperature,29.27
2021-01-15T10:37:50Z,0.236,Salinity,32.92579364
2021-01-15T10:37:50Z,0.236,AbsPressure,104.146
2021-01-15T10:38:00Z,0.258,Temperature,29.31
2021-01-15T10:38:00Z,0.258,Salinity,32.88267469
2021-01-15T10:38:00Z,0.258,AbsPressure,104.37
2021-01-15T10:38:10Z,0.233,Temperature,29.32
2021-01-15T10:38:10Z,0.233,Salinity,32.91673867
2021-01-15T10:38:10Z,0.233,AbsPressure,104.111
2021-01-15T10:38:20Z,0.231,Temperature,29.33
2021-01-15T10:38:20Z,0.231,Salinity,33.09340743
2021-01-15T10:38:20Z,0.231,AbsPressure,104.094
2021-01-15T10:38:30Z,0.222,Temperature,29.22
2021-01-15T10:38:30Z,0.222,Salinity,32.6224521
2021-01-15T10:38:30Z,0.222,AbsPressure,104.008
2021-01-15T10:38:40Z,0.264,Temperature,29.26
2021-01-15T10:38:40Z,0.264,Salinity,32.74769798
2021-01-15T10:38:40Z,0.264,AbsPressure,104.422
2021-01-15T10:38:50Z,0.27,Temperature,29.31
2021-01-15T10:38:50Z,0.27,Salinity,32.9392988
2021-01-15T10:38:50Z,0.27,AbsPressure,104.49
2021-01-15T10:39:00Z,0.276,Temperature,29.38
2021-01-15T10:39:00Z,0.276,Salinity,33.20235647
2021-01-15T10:39:00Z,0.276,AbsPressure,104.542
2021-01-15T10:39:10Z,0.274,Temperature,29.39
2021-01-15T10:39:10Z,0.274,Salinity,33.3720156
2021-01-15T10:39:10Z,0.274,AbsPressure,104.525
2021-01-15T10:39:20Z,0.284,Temperature,29.32
2021-01-15T10:39:20Z,0.284,Salinity,33.30792848
2021-01-15T10:39:20Z,0.284,AbsPressure,104.631
2021-01-15T10:39:30Z,0.25,Temperature,29.27
2021-01-15T10:39:30Z,0.25,Salinity,33.89343148
2021-01-15T10:39:30Z,0.25,AbsPressure,104.284
2021-01-15T10:39:40Z,0.276,Temperature,29.27
2021-01-15T10:39:40Z,0.276,Salinity,33.91319073
2021-01-15T10:39:40Z,0.276,AbsPressure,104.545
2021-01-15T10:39:50Z,0.254,Temperature,29.24
2021-01-15T10:39:50Z,0.254,Salinity,33.95761868
2021-01-15T10:39:50Z,0.254,AbsPressure,104.321
2021-01-15T10:40:00Z,0.276,Temperature,29.27
2021-01-15T10:40:00Z,0.276,Salinity,33.76499949
2021-01-15T10:40:00Z,0.276,AbsPressure,104.545
2021-01-15T10:40:10Z,0.272,Temperature,29.25
2021-01-15T10:40:10Z,0.272,Salinity,33.93401772
2021-01-15T10:40:10Z,0.272,AbsPressure,104.51
2021-01-15T10:40:20Z,0.276,Temperature,29.26
2021-01-15T10:40:20Z,0.276,Salinity,33.87072422
2021-01-15T10:40:20Z,0.276,AbsPressure,104.545
2021-01-15T10:40:30Z,0.26,Temperature,29.27
2021-01-15T10:40:30Z,0.26,Salinity,33.78465728
2021-01-15T10:40:30Z,0.26,AbsPressure,104.39
2021-01-15T10:40:40Z,0.255,Temperature,29.28
2021-01-15T10:40:40Z,0.255,Salinity,33.76778933
2021-01-15T10:40:40Z,0.255,AbsPressure,104.338
2021-01-15T10:40:50Z,0.266,Temperature,29.27
2021-01-15T10:40:50Z,0.266,Salinity,33.72560305
2021-01-15T10:40:50Z,0.266,AbsPressure,104.441
2021-01-15T10:41:00Z,0.25,Temperature,29.28
2021-01-15T10:41:00Z,0.25,Salinity,33.70226166
2021-01-15T10:41:00Z,0.25,AbsPressure,104.286
2021-01-15T10:41:10Z,0.231,Temperature,29.3
2021-01-15T10:41:10Z,0.231,Salinity,33.61310246
2021-01-15T10:41:10Z,0.231,AbsPressure,104.097
2021-01-15T10:41:20Z,0.236,Temperature,29.32
2021-01-15T10:41:20Z,0.236,Salinity,33.7003889
2021-01-15T10:41:20Z,0.236,AbsPressure,104.149
2021-01-15T10:41:30Z,0.252,Temperature,29.28
2021-01-15T10:41:30Z,0.252,Salinity,33.57171721
2021-01-15T10:41:30Z,0.252,AbsPressure,104.304
2021-01-15T10:41:40Z,0.25,Temperature,29.33
2021-01-15T10:41:40Z,0.25,Salinity,33.67698474
2021-01-15T10:41:40Z,0.25,AbsPressure,104.286
2021-01-15T10:41:50Z,0.248,Temperature,29.31
2021-01-15T10:41:50Z,0.248,Salinity,33.57675347
2021-01-15T10:41:50Z,0.248,AbsPressure,104.269
2021-01-15T10:42:00Z,0.252,Temperature,29.33
2021-01-15T10:42:00Z,0.252,Salinity,33.74244669
2021-01-15T10:42:00Z,0.252,AbsPressure,104.304
2021-01-15T10:42:10Z,0.269,Temperature,29.35
2021-01-15T10:42:10Z,0.269,Salinity,33.66296232
2021-01-15T10:42:10Z,0.269,AbsPressure,104.476
2021-01-15T10:42:20Z,0.278,Temperature,29.33
2021-01-15T10:42:20Z,0.278,Salinity,33.69337204
2021-01-15T10:42:20Z,0.278,AbsPressure,104.562
2021-01-15T10:42:30Z,0.269,Temperature,29.35
2021-01-15T10:42:30Z,0.269,Salinity,33.74487026
2021-01-15T10:42:30Z,0.269,AbsPressure,104.476
2021-01-15T10:42:40Z,0.252,Temperature,29.36
2021-01-15T10:42:40Z,0.252,Salinity,33.77069983
2021-01-15T10:42:40Z,0.252,AbsPressure,104.304
2021-01-15T10:42:50Z,0.247,Temperature,29.36
2021-01-15T10:42:50Z,0.247,Salinity,33.71489507
2021-01-15T10:42:50Z,0.247,AbsPressure,104.252
2021-01-15T10:43:00Z,0.29,Temperature,29.35
2021-01-15T10:43:00Z,0.29,Salinity,33.71201458
2021-01-15T10:43:00Z,0.29,AbsPressure,104.683
2021-01-15T10:43:10Z,0.266,Temperature,29.35
2021-01-15T10:43:10Z,0.266,Salinity,33.71534537
2021-01-15T10:43:10Z,0.266,AbsPressure,104.441
2021-01-15T10:43:20Z,0.31,Temperature,29.35
2021-01-15T10:43:20Z,0.31,Salinity,33.78754833
2021-01-15T10:43:20Z,0.31,AbsPressure,104.889
2021-01-15T10:43:30Z,0.278,Temperature,29.31
2021-01-15T10:43:30Z,0.278,Salinity,33.90810608
2021-01-15T10:43:30Z,0.278,AbsPressure,104.562
2021-01-15T10:43:40Z,0.3,Temperature,29.32
2021-01-15T10:43:40Z,0.3,Salinity,33.87463246
2021-01-15T10:43:40Z,0.3,AbsPressure,104.786
2021-01-15T10:43:50Z,0.29,Temperature,29.36
2021-01-15T10:43:50Z,0.29,Salinity,33.72470698
2021-01-15T10:43:50Z,0.29,AbsPressure,104.683
2021-01-15T10:44:00Z,0.29,Temperature,29.36
2021-01-15T10:44:00Z,0.29,Salinity,33.69194966
2021-01-15T10:44:00Z,0.29,AbsPressure,104.683
2021-01-15T10:44:10Z,0.284,Temperature,29.35
2021-01-15T10:44:10Z,0.284,Salinity,33.81393447
2021-01-15T10:44:10Z,0.284,AbsPressure,104.631
2021-01-15T10:44:20Z,0.252,Temperature,29.37
2021-01-15T10:44:20Z,0.252,Salinity,33.70131177
2021-01-15T10:44:20Z,0.252,AbsPressure,104.304
2021-01-15T10:44:30Z,0.252,Temperature,29.37
2021-01-15T10:44:30Z,0.252,Salinity,33.69150514
2021-01-15T10:44:30Z,0.252,AbsPressure,104.304
2021-01-15T10:44:40Z,0.231,Temperature,29.38
2021-01-15T10:44:40Z,0.231,Salinity,33.72704432
2021-01-15T10:44:40Z,0.231,AbsPressure,104.097
2021-01-15T10:44:50Z,0.247,Temperature,29.38
2021-01-15T10:44:50Z,0.247,Salinity,33.68449362
2021-01-15T10:44:50Z,0.247,AbsPressure,104.252
2021-01-15T10:45:00Z,0.233,Temperature,29.37
2021-01-15T10:45:00Z,0.233,Salinity,33.69150618
2021-01-15T10:45:00Z,0.233,AbsPressure,104.114
2021-01-15T10:45:10Z,0.236,Temperature,29.38
2021-01-15T10:45:10Z,0.236,Salinity,33.65499247
2021-01-15T10:45:10Z,0.236,AbsPressure,104.149
2021-01-15T10:45:20Z,0.272,Temperature,29.37
2021-01-15T10:45:20Z,0.272,Salinity,33.59993711
2021-01-15T10:45:20Z,0.272,AbsPressure,104.51
2021-01-15T10:45:30Z,0.252,Temperature,29.37
2021-01-15T10:45:30Z,0.252,Salinity,33.66856608
2021-01-15T10:45:30Z,0.252,AbsPressure,104.304
2021-01-15T10:45:40Z,0.293,Temperature,29.37
2021-01-15T10:45:40Z,0.293,Salinity,33.62278155
2021-01-15T10:45:40Z,0.293,AbsPressure,104.717
2021-01-15T10:45:50Z,0.243,Temperature,29.36
2021-01-15T10:45:50Z,0.243,Salinity,33.63311042
2021-01-15T10:45:50Z,0.243,AbsPressure,104.218
2021-01-15T10:46:00Z,0.247,Temperature,29.38
2021-01-15T10:46:00Z,0.247,Salinity,33.6615598
2021-01-15T10:46:00Z,0.247,AbsPressure,104.252
2021-01-15T10:46:10Z,0.24,Temperature,29.38
2021-01-15T10:46:10Z,0.24,Salinity,33.66156015
2021-01-15T10:46:10Z,0.24,AbsPressure,104.183
2021-01-15T10:46:20Z,0.259,Temperature,29.37
2021-01-15T10:46:20Z,0.259,Salinity,33.58366228
2021-01-15T10:46:20Z,0.259,AbsPressure,104.373
2021-01-15T10:46:30Z,0.26,Temperature,29.36
2021-01-15T10:46:30Z,0.26,Salinity,33.58741629
2021-01-15T10:46:30Z,0.26,AbsPressure,104.39
2021-01-15T10:46:40Z,0.254,Temperature,29.36
2021-01-15T10:46:40Z,0.254,Salinity,33.55486011
2021-01-15T10:46:40Z,0.254,AbsPressure,104.321
2021-01-15T10:46:50Z,0.29,Temperature,29.37
2021-01-15T10:46:50Z,0.29,Salinity,33.52836716
2021-01-15T10:46:50Z,0.29,AbsPressure,104.683
2021-01-15T10:47:00Z,0.264,Temperature,29.35
2021-01-15T10:47:00Z,0.264,Salinity,33.5163387
2021-01-15T10:47:00Z,0.264,AbsPressure,104.424
2021-01-15T10:47:10Z,0.254,Temperature,29.36
2021-01-15T10:47:10Z,0.254,Salinity,33.62330761
